Label,Method,User-Agent,Pragma,Cache-Control,Accept,Accept-encoding,Accept-charset,language,host,cookie,content-type,connection,length,content,classification,URL
Anomalous,0,0,0,0,1,0,0,0,0,43184,0,1,0,0,1,11215
Anomalous,0,0,0,0,1,0,0,0,0,3353,0,1,0,0,1,240
Anomalous,0,0,0,0,1,0,0,0,0,16166,0,1,0,0,1,2670
Normal,0,0,0,0,1,0,0,0,0,57239,0,1,0,0,0,719
Anomalous,1,0,0,0,1,0,0,0,0,25492,1,0,132,8119,1,884
Anomalous,0,0,0,0,1,0,0,0,0,14491,0,1,0,0,1,3662
Anomalous,0,0,0,0,1,0,0,0,0,51686,0,1,0,0,1,938
Normal,0,0,0,0,1,0,0,0,0,16206,0,1,0,0,0,10330
Normal,0,0,0,0,1,0,0,0,0,30362,0,1,0,0,0,3506
Normal,1,0,0,0,1,0,0,0,0,59408,1,0,132,10716,0,10948
Anomalous,0,0,0,0,1,0,0,0,0,55228,0,1,0,0,1,758
Normal,0,0,0,0,1,0,0,0,0,55046,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,56499,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,40795,0,1,0,0,0,10914
Normal,0,0,0,0,1,0,0,0,0,28537,0,1,0,0,0,8354
Normal,0,0,0,0,1,0,0,0,0,34523,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,32277,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,6864,0,1,0,0,0,11307
Anomalous,1,0,0,0,1,0,0,0,0,32365,1,0,288,5638,1,8600
Normal,0,0,0,0,1,0,0,0,0,43873,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,31608,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,47635,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,42818,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,23315,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,55441,0,1,0,0,1,2628
Normal,0,0,0,0,1,0,0,0,0,43077,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,34380,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,5989,0,1,0,0,0,3506
Anomalous,0,0,0,0,1,0,0,0,0,9930,0,1,0,0,1,660
Normal,0,0,0,0,1,0,0,0,0,39411,0,1,0,0,0,684
Normal,0,0,0,0,1,0,0,0,0,23303,0,1,0,0,0,8354
Anomalous,1,0,0,0,1,0,0,0,0,25713,1,0,143,8524,1,10948
Anomalous,1,0,0,0,1,0,0,0,0,22222,1,0,292,2433,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,55294,1,0,292,2459,1,8244
Normal,0,0,0,0,1,0,0,0,0,4101,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,41870,0,1,0,0,0,757
Anomalous,1,0,0,0,1,0,0,0,0,8530,1,0,317,4436,1,5840
Normal,0,0,0,0,1,0,0,0,0,51036,0,1,0,0,0,2557
Normal,0,0,0,0,1,0,0,0,0,452,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,46674,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,7558,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,46290,0,1,0,0,1,3408
Normal,0,0,0,0,1,0,0,0,0,53573,0,1,0,0,0,612
Normal,0,0,0,0,1,0,0,0,0,31050,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,48842,0,1,0,0,0,3352
Anomalous,0,0,0,0,1,0,0,0,0,55665,0,1,0,0,1,13409
Anomalous,1,0,0,0,1,0,0,0,0,20629,1,0,227,164,1,8443
Anomalous,1,0,0,0,1,0,0,0,0,28999,1,0,139,11482,1,10948
Normal,0,0,0,0,1,0,0,0,0,19085,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,57675,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,19638,0,1,0,0,0,476
Anomalous,1,0,0,0,1,0,0,0,0,18769,1,0,368,7051,1,8600
Normal,0,0,0,0,1,0,0,0,0,38962,0,1,0,0,0,8354
Normal,0,0,0,0,1,0,0,0,0,12752,0,1,0,0,0,8561
Normal,1,0,0,0,1,0,0,0,0,56992,1,0,105,9995,0,884
Normal,0,0,0,0,1,0,0,0,0,35339,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,7875,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,20471,0,1,0,0,0,11205
Anomalous,1,0,0,0,1,0,0,0,0,58460,1,0,152,7607,1,884
Normal,1,0,0,0,1,0,0,0,0,43889,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,39830,0,1,0,0,0,8507
Normal,1,0,0,0,1,0,0,0,0,41344,1,0,333,2189,0,3578
Normal,1,0,0,0,1,0,0,0,0,28597,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,9844,0,1,0,0,1,786
Normal,0,0,0,0,1,0,0,0,0,43353,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,2474,0,1,0,0,0,6021
Normal,0,0,0,0,1,0,0,0,0,31357,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,28056,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,51581,0,1,0,0,0,8561
Normal,0,0,0,0,1,0,0,0,0,50849,0,1,0,0,0,3385
Anomalous,1,0,0,0,1,0,0,0,0,55846,1,0,294,5098,1,8600
Normal,0,0,0,0,1,0,0,0,0,47558,0,1,0,0,0,10236
Normal,0,0,0,0,1,0,0,0,0,42564,0,1,0,0,0,1205
Anomalous,0,0,0,0,1,0,0,0,0,58059,0,1,0,0,1,8580
Normal,0,0,0,0,1,0,0,0,0,2625,0,1,0,0,0,363
Anomalous,0,0,0,0,1,0,0,0,0,3794,0,1,0,0,1,3190
Normal,0,0,0,0,1,0,0,0,0,20647,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,46347,1,0,256,5207,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,2635,0,1,0,0,1,3678
Anomalous,0,0,0,0,1,0,0,0,0,11648,0,1,0,0,1,12395
Anomalous,0,0,0,0,1,0,0,0,0,48912,0,1,0,0,1,1958
Normal,1,0,0,0,1,0,0,0,0,21216,1,0,331,3826,0,5840
Anomalous,1,0,0,0,1,0,0,0,0,51517,1,0,253,5038,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,58912,1,0,289,182,1,8244
Normal,0,0,0,0,1,0,0,0,0,37598,0,1,0,0,0,3506
Anomalous,0,0,0,0,1,0,0,0,0,785,0,1,0,0,1,9319
Normal,1,0,0,0,1,0,0,0,0,37920,1,0,216,111,0,8443
Normal,1,0,0,0,1,0,0,0,0,59795,1,0,216,111,0,8443
Anomalous,0,0,0,0,1,0,0,0,0,27466,0,1,0,0,1,635
Anomalous,0,0,0,0,1,0,0,0,0,420,0,1,0,0,1,2276
Normal,0,0,0,0,1,0,0,0,0,30653,0,1,0,0,0,3352
Normal,1,0,0,0,1,0,0,0,0,54558,1,0,216,111,0,8443
Anomalous,0,0,0,0,1,0,0,0,0,1998,0,1,0,0,1,3392
Normal,0,0,0,0,1,0,0,0,0,24270,0,1,0,0,0,684
Anomalous,1,0,0,0,1,0,0,0,0,16634,1,0,129,10594,1,884
Normal,0,0,0,0,1,0,0,0,0,19899,0,1,0,0,0,11849
Anomalous,0,0,0,0,1,0,0,0,0,9261,0,1,0,0,1,915
Normal,0,0,0,0,1,0,0,0,0,41992,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,40082,0,1,0,0,0,570
Normal,1,0,0,0,1,0,0,0,0,41966,1,0,264,227,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,53714,1,0,124,8275,1,10948
Normal,1,0,0,0,1,0,0,0,0,47476,1,0,264,947,0,8244
Normal,1,0,0,0,1,0,0,0,0,4292,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,14398,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,29224,0,1,0,0,0,363
Anomalous,0,0,0,0,1,0,0,0,0,2462,0,1,0,0,1,280
Normal,0,0,0,0,1,0,0,0,0,54741,0,1,0,0,0,570
Normal,1,0,0,0,1,0,0,0,0,10363,1,0,341,1211,0,3578
Anomalous,1,0,0,0,1,0,0,0,0,9993,1,0,11,6893,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,12436,1,0,171,11460,1,10948
Normal,0,0,0,0,1,0,0,0,0,17867,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,18381,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,5512,0,1,0,0,0,6556
Normal,1,0,0,0,1,0,0,0,0,33891,1,0,330,3308,0,5840
Normal,0,0,0,0,1,0,0,0,0,7593,0,1,0,0,0,3352
Normal,1,0,0,0,1,0,0,0,0,39487,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,29787,0,1,0,0,1,543
Anomalous,0,0,0,0,1,0,0,0,0,24818,0,1,0,0,1,1990
Anomalous,0,0,0,0,1,0,0,0,0,46705,0,1,0,0,1,323
Normal,0,0,0,0,1,0,0,0,0,240,0,1,0,0,0,3282
Normal,0,0,0,0,1,0,0,0,0,9318,0,1,0,0,0,3098
Anomalous,0,0,0,0,1,0,0,0,0,48404,0,1,0,0,1,140
Normal,0,0,0,0,1,0,0,0,0,57450,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,23329,0,1,0,0,0,3422
Normal,1,0,0,0,1,0,0,0,0,49602,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,55146,0,1,0,0,0,8409
Anomalous,0,0,0,0,1,0,0,0,0,39877,0,1,0,0,1,9532
Normal,0,0,0,0,1,0,0,0,0,47678,0,1,0,0,0,8507
Anomalous,0,0,0,0,1,0,0,0,0,21638,0,1,0,0,1,13437
Anomalous,0,0,0,0,1,0,0,0,0,33623,0,1,0,0,1,5003
Normal,0,0,0,0,1,0,0,0,0,60500,0,1,0,0,0,13422
Anomalous,0,0,0,0,1,0,0,0,0,50928,0,1,0,0,1,118
Normal,0,0,0,0,1,0,0,0,0,41512,0,1,0,0,0,3422
Anomalous,0,0,0,0,1,0,0,0,0,24983,0,1,0,0,1,11612
Anomalous,0,0,0,0,1,0,0,0,0,46057,0,1,0,0,1,3453
Anomalous,0,0,0,0,1,0,0,0,0,47317,0,1,0,0,1,4477
Normal,0,0,0,0,1,0,0,0,0,34979,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,53816,0,1,0,0,1,8533
Normal,0,0,0,0,1,0,0,0,0,7068,0,1,0,0,0,8561
Normal,0,0,0,0,1,0,0,0,0,9591,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,7433,0,1,0,0,1,241
Normal,0,0,0,0,1,0,0,0,0,22134,0,1,0,0,0,8409
Normal,0,0,0,0,1,0,0,0,0,57791,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,19628,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,34543,0,1,0,0,0,13422
Normal,0,0,0,0,1,0,0,0,0,41380,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,45953,0,1,0,0,0,2392
Anomalous,0,0,0,0,1,0,0,0,0,37395,0,1,0,0,1,7980
Normal,0,0,0,0,1,0,0,0,0,3859,0,1,0,0,0,3460
Normal,0,0,0,0,1,0,0,0,0,1595,0,1,0,0,0,3506
Normal,0,0,0,0,1,0,0,0,0,42253,0,1,0,0,0,757
Normal,1,0,0,0,1,0,0,0,0,4946,1,0,330,3347,0,5840
Anomalous,0,0,0,0,1,0,0,0,0,48242,0,1,0,0,1,13468
Normal,0,0,0,0,1,0,0,0,0,19407,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,51678,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,60757,0,1,0,0,0,3422
Normal,0,0,0,0,1,0,0,0,0,26767,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,58724,0,1,0,0,0,757
Normal,0,0,0,0,1,0,0,0,0,22425,0,1,0,0,0,10277
Normal,0,0,0,0,1,0,0,0,0,9914,0,1,0,0,0,684
Normal,0,0,0,0,1,0,0,0,0,36933,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,12622,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,56453,0,1,0,0,0,800
Normal,0,0,0,0,1,0,0,0,0,50699,0,1,0,0,0,8312
Anomalous,0,0,0,0,1,0,0,0,0,19355,0,1,0,0,1,3148
Anomalous,0,0,0,0,1,0,0,0,0,57871,0,1,0,0,1,11915
Anomalous,1,0,0,0,1,0,0,0,0,6856,1,0,283,5622,1,8600
Anomalous,1,0,0,0,1,0,0,0,0,8058,1,0,256,116,1,8443
Normal,1,0,0,0,1,0,0,0,0,27612,1,0,317,2934,0,5840
Normal,1,0,0,0,1,0,0,0,0,60971,1,0,256,5642,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,40825,0,1,0,0,1,904
Normal,0,0,0,0,1,0,0,0,0,28633,0,1,0,0,0,7659
Normal,0,0,0,0,1,0,0,0,0,9539,0,1,0,0,0,528
Anomalous,1,0,0,0,1,0,0,0,0,45653,1,0,188,11120,1,10948
Normal,0,0,0,0,1,0,0,0,0,48965,0,1,0,0,0,8312
Normal,0,0,0,0,1,0,0,0,0,50402,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,48719,0,1,0,0,0,3460
Anomalous,0,0,0,0,1,0,0,0,0,2159,0,1,0,0,1,12167
Normal,0,0,0,0,1,0,0,0,0,5829,0,1,0,0,0,398
Normal,1,0,0,0,1,0,0,0,0,20795,1,0,317,3576,0,5840
Normal,1,0,0,0,1,0,0,0,0,10721,1,0,342,1117,0,3578
Normal,0,0,0,0,1,0,0,0,0,10386,0,1,0,0,0,8507
Normal,0,0,0,0,1,0,0,0,0,7801,0,1,0,0,0,9857
Normal,1,0,0,0,1,0,0,0,0,21360,1,0,146,9855,0,884
Normal,1,0,0,0,1,0,0,0,0,16679,1,0,134,11578,0,884
Normal,0,0,0,0,1,0,0,0,0,3045,0,1,0,0,0,612
Anomalous,1,0,0,0,1,0,0,0,0,22247,1,0,349,2417,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,57217,1,0,292,2459,1,8244
Normal,1,0,0,0,1,0,0,0,0,43318,1,0,333,785,0,3578
Anomalous,2,0,0,0,0,0,0,0,1,49484,1,0,338,2078,1,3578
Anomalous,1,0,0,0,1,0,0,0,0,41346,1,0,287,247,1,8244
Normal,1,0,0,0,1,0,0,0,0,9241,1,0,264,227,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,27031,1,0,334,1656,1,3578
Normal,0,0,0,0,1,0,0,0,0,13548,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,15067,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,17302,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,28083,0,1,0,0,0,570
Anomalous,0,0,0,0,1,0,0,0,0,15994,0,1,0,0,1,616
Anomalous,0,0,0,0,1,0,0,0,0,2376,0,1,0,0,1,8560
Normal,0,0,0,0,1,0,0,0,0,1303,0,1,0,0,0,476
Anomalous,1,0,0,0,1,0,0,0,0,38150,1,0,283,6923,1,8600
Normal,0,0,0,0,1,0,0,0,0,28959,0,1,0,0,0,12117
Normal,0,0,0,0,1,0,0,0,0,41514,0,1,0,0,0,684
Normal,1,0,0,0,1,0,0,0,0,44965,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,19364,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,11729,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,57914,0,1,0,0,0,9172
Normal,0,0,0,0,1,0,0,0,0,32933,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,46463,0,1,0,0,0,800
Anomalous,1,0,0,0,1,0,0,0,0,32333,1,0,335,2388,1,3578
Normal,1,0,0,0,1,0,0,0,0,11197,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,6098,0,1,0,0,0,5486
Anomalous,0,0,0,0,1,0,0,0,0,56653,0,1,0,0,1,4711
Normal,0,0,0,0,1,0,0,0,0,1022,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,51177,0,1,0,0,0,612
Normal,1,0,0,0,1,0,0,0,0,32896,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,58466,0,1,0,0,0,8312
Normal,1,0,0,0,1,0,0,0,0,44440,1,0,164,8212,0,884
Anomalous,1,0,0,0,1,0,0,0,0,38855,1,0,363,52,1,13355
Anomalous,1,0,0,0,1,0,0,0,0,39348,1,0,152,7391,1,884
Normal,0,0,0,0,1,0,0,0,0,45800,0,1,0,0,0,9188
Anomalous,0,0,0,0,1,0,0,0,0,21043,0,1,0,0,1,766
Anomalous,0,0,0,0,1,0,0,0,0,59719,0,1,0,0,1,9643
Normal,1,0,0,0,1,0,0,0,0,15767,1,0,280,5360,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,52125,0,1,0,0,1,5827
Anomalous,0,0,0,0,1,0,0,0,0,47463,0,1,0,0,1,8079
Anomalous,1,0,0,0,1,0,0,0,0,2021,1,0,79,82,1,13355
Anomalous,0,0,0,0,1,0,0,0,0,42159,0,1,0,0,1,4917
Normal,0,0,0,0,1,0,0,0,0,24894,0,1,0,0,0,476
Anomalous,1,0,0,0,1,0,0,0,0,42367,1,0,127,8128,1,10948
Normal,0,0,0,0,1,0,0,0,0,23834,0,1,0,0,0,612
Normal,1,0,0,0,1,0,0,0,0,56621,1,0,216,111,0,8443
Normal,0,0,0,0,1,0,0,0,0,56243,0,1,0,0,0,612
Anomalous,1,0,0,0,1,0,0,0,0,5165,1,0,24,3426,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,36488,0,1,0,0,1,8292
Normal,0,0,0,0,1,0,0,0,0,46182,0,1,0,0,0,363
Anomalous,1,0,0,0,1,0,0,0,0,30051,1,0,302,185,1,8244
Anomalous,1,0,0,0,1,0,0,0,0,9312,1,0,146,11303,1,884
Anomalous,1,0,0,0,1,0,0,0,0,39181,1,0,135,8995,1,884
Anomalous,0,0,0,0,1,0,0,0,0,26955,0,1,0,0,1,955
Anomalous,0,0,0,0,1,0,0,0,0,25593,0,1,0,0,1,6810
Normal,0,0,0,0,1,0,0,0,0,29094,0,1,0,0,0,438
Normal,1,0,0,0,1,0,0,0,0,49545,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,2881,0,1,0,0,1,8394
Normal,0,0,0,0,1,0,0,0,0,48618,0,1,0,0,0,570
Normal,0,0,0,0,1,0,0,0,0,9326,0,1,0,0,0,3460
Normal,1,0,0,0,1,0,0,0,0,12662,1,0,264,947,0,8244
Anomalous,0,0,0,0,1,0,0,0,0,27930,0,1,0,0,1,512
Normal,0,0,0,0,1,0,0,0,0,32771,0,1,0,0,0,684
Normal,0,0,0,0,1,0,0,0,0,39061,0,1,0,0,0,438
Anomalous,0,0,0,0,1,0,0,0,0,19382,0,1,0,0,1,8447
Normal,1,0,0,0,1,0,0,0,0,28917,1,0,136,8397,0,884
Anomalous,1,0,0,0,1,0,0,0,0,8993,1,0,339,1605,1,3578
Anomalous,0,0,0,0,1,0,0,0,0,26374,0,1,0,0,1,37
Normal,0,0,0,0,1,0,0,0,0,55620,0,1,0,0,0,800
Anomalous,0,0,0,0,1,0,0,0,0,60278,0,1,0,0,1,8406
Anomalous,0,0,0,0,1,0,0,0,0,12338,0,1,0,0,1,431
Anomalous,1,0,0,0,1,0,0,0,0,36061,1,0,109,11383,1,884
Normal,0,0,0,0,1,0,0,0,0,47986,0,1,0,0,0,2297
Anomalous,1,0,0,0,1,0,0,0,0,337,1,0,377,160,1,8443
Anomalous,0,0,0,0,1,0,0,0,0,27262,0,1,0,0,1,6188
Anomalous,0,0,0,0,1,0,0,0,0,27498,0,1,0,0,1,8187
Anomalous,1,0,0,0,1,0,0,0,0,60713,1,0,269,4996,1,8600
Anomalous,0,0,0,0,1,0,0,0,0,2293,0,1,0,0,1,8100
Anomalous,0,0,0,0,1,0,0,0,0,56991,0,1,0,0,1,5658
Anomalous,0,0,0,0,1,0,0,0,0,10817,0,1,0,0,1,6892
Normal,0,0,0,0,1,0,0,0,0,18116,0,1,0,0,0,438
Anomalous,1,0,0,0,1,0,0,0,0,59403,1,0,133,11479,1,10948
Normal,0,0,0,0,1,0,0,0,0,20366,0,1,0,0,0,7396
Anomalous,0,0,0,0,1,0,0,0,0,29020,0,1,0,0,1,3716
Normal,0,0,0,0,1,0,0,0,0,50610,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,15021,0,1,0,0,1,2020
Normal,0,0,0,0,1,0,0,0,0,19567,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,11952,0,1,0,0,0,476
Normal,0,0,0,0,1,0,0,0,0,44586,0,1,0,0,0,6545
Anomalous,0,0,0,0,1,0,0,0,0,4004,0,1,0,0,1,5811
Normal,0,0,0,0,1,0,0,0,0,16565,0,1,0,0,0,10914
Anomalous,0,0,0,0,1,0,0,0,0,41337,0,1,0,0,1,13474
Normal,0,0,0,0,1,0,0,0,0,26016,0,1,0,0,0,3385
Normal,1,0,0,0,1,0,0,0,0,59902,1,0,216,111,0,8443
Anomalous,1,0,0,0,1,0,0,0,0,8520,1,0,79,82,1,13355
Anomalous,0,0,0,0,1,0,0,0,0,59979,0,1,0,0,1,10564
Anomalous,0,0,0,0,1,0,0,0,0,55227,0,1,0,0,1,3182
Normal,1,0,0,0,1,0,0,0,0,53862,1,0,256,6096,0,8600
Anomalous,0,0,0,0,1,0,0,0,0,6770,0,1,0,0,1,11639
Normal,1,0,0,0,1,0,0,0,0,14119,1,0,125,7497,0,884
Anomalous,0,0,0,0,1,0,0,0,0,48036,0,1,0,0,1,9115
Normal,0,0,0,0,1,0,0,0,0,60817,0,1,0,0,0,7676
Anomalous,1,0,0,0,1,0,0,0,0,29420,1,0,334,3238,1,5840
Normal,1,0,0,0,1,0,0,0,0,45837,1,0,306,3097,0,5840
Normal,0,0,0,0,1,0,0,0,0,49836,0,1,0,0,0,684
Anomalous,0,0,0,0,1,0,0,0,0,17764,0,1,0,0,1,662
Normal,0,0,0,0,1,0,0,0,0,34045,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,21706,0,1,0,0,0,570
Anomalous,0,0,0,0,1,0,0,0,0,29502,0,1,0,0,1,8560
Anomalous,1,0,0,0,1,0,0,0,0,18521,1,0,292,2459,1,8244
Anomalous,0,0,0,0,1,0,0,0,0,21427,0,1,0,0,1,10695
Normal,0,0,0,0,1,0,0,0,0,41393,0,1,0,0,0,6615
Anomalous,0,0,0,0,1,0,0,0,0,20745,0,1,0,0,1,8560
Anomalous,0,0,0,0,1,0,0,0,0,46677,0,1,0,0,1,238
Anomalous,0,0,0,0,1,0,0,0,0,10373,0,1,0,0,1,108
Normal,0,0,0,0,1,0,0,0,0,6908,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,39674,0,1,0,0,0,8507
Normal,0,0,0,0,1,0,0,0,0,56817,0,1,0,0,0,528
Normal,0,0,0,0,1,0,0,0,0,7332,0,1,0,0,0,363
Normal,0,0,0,0,1,0,0,0,0,27910,0,1,0,0,0,8507
Normal,0,0,0,0,1,0,0,0,0,40824,0,1,0,0,0,528
Anomalous,1,0,0,0,1,0,0,0,0,52346,1,0,260,6395,1,8600
Normal,0,0,0,0,1,0,0,0,0,15343,0,1,0,0,0,8409
Normal,1,0,0,0,1,0,0,0,0,47836,1,0,314,3992,0,5840
Normal,1,0,0,0,1,0,0,0,0,24608,1,0,72,30,0,13355
Normal,0,0,0,0,1,0,0,0,0,55956,0,1,0,0,0,3352
Normal,0,0,0,0,1,0,0,0,0,48316,0,1,0,0,0,2369
Anomalous,0,0,0,0,1,0,0,0,0,56282,0,1,0,0,1,0
Anomalous,0,0,0,0,1,0,0,0,0,25985,0,1,0,0,1,254
Anomalous,0,0,0,0,1,0,0,0,0,18145,0,1,0,0,1,13367
Normal,1,0,0,0,1,0,0,0,0,8104,1,0,216,111,0,8443
Normal,1,0,0,0,1,0,0,0,0,59456,1,0,339,559,0,3578
Normal,0,0,0,0,1,0,0,0,0,24765,0,1,0,0,0,3282
Anomalous,1,0,0,0,1,0,0,0,0,47962,1,0,363,76,1,13355
Anomalous,1,0,0,0,1,0,0,0,0,29209,1,0,79,82,1,13355
Anomalous,1,0,0,0,1,0,0,0,0,48616,1,0,178,7107,1,884
Normal,0,0,0,0,1,0,0,0,0,26580,0,1,0,0,0,684
Normal,0,0,0,0,1,0,0,0,0,45435,0,1,0,0,0,719
Normal,0,0,0,0,1,0,0,0,0,16921,0,1,0,0,0,6634
Normal,0,0,0,0,1,0,0,0,0,44583,0,1,0,0,0,684
Anomalous,0,0,0,0,1,0,0,0,0,49957,0,1,0,0,1,1527
Normal,0,0,0,0,1,0,0,0,0,25914,0,1,0,0,0,1401
Anomalous,1,0,0,0,1,0,0,0,0,24317,1,0,332,2947,1,5840
Anomalous,0,0,0,0,1,0,0,0,0,14780,0,1,0,0,1,457
Normal,0,0,0,0,1,0,0,0,0,43215,0,1,0,0,0,3385
Normal,0,0,0,0,1,0,0,0,0,32622,0,1,0,0,0,438
Normal,0,0,0,0,1,0,0,0,0,113,0,1,0,0,0,719
Normal,1,0,0,0,1,0,0,0,0,19400,1,0,264,227,0,8244
Anomalous,0,0,0,0,1,0,0,0,0,39822,0,1,0,0,1,256
Normal,0,0,0,0,1,0,0,0,0,29539,0,1,0,0,0,3282
Anomalous,0,0,0,0,1,0,0,0,0,16797,0,1,0,0,1,471
Normal,0,0,0,0,1,0,0,0,0,32867,0,1,0,0,0,12684
Normal,0,0,0,0,1,0,0,0,0,40434,0,1,0,0,0,12097
Anomalous,0,0,0,0,1,0,0,0,0,44597,0,1,0,0,1,254
Normal,0,0,0,0,1,0,0,0,0,47931,0,1,0,0,0,10396
Normal,0,0,0,0,1,0,0,0,0,52983,0,1,0,0,0,528
Anomalous,0,0,0,0,1,0,0,0,0,28073,0,1,0,0,1,71
Anomalous,0,0,0,0,1,0,0,0,0,3141,0,1,0,0,1,8433
Normal,1,0,0,0,1,0,0,0,0,59925,1,0,314,3507,0,5840
Normal,0,0,0,0,1,0,0,0,0,19840,0,1,0,0,0,10207
Normal,0,0,0,0,1,0,0,0,0,42452,0,1,0,0,0,570
Anomalous,0,0,0,0,1,0,0,0,0,49459,0,1,0,0,1,12416
Anomalous,1,0,0,0,1,0,0,0,0,34185,1,0,132,7456,1,884
Normal,0,0,0,0,1,0,0,0,0,32395,0,1,0,0,0,3385
Anomalous,0,0,0,0,1,0,0,0,0,55691,0,1,0,0,1,187
Normal,1,0,0,0,1,0,0,0,0,22641,1,0,72,30,0,13355
Anomalous,0,0,0,0,1,0,0,0,0,40090,0,1,0,0,1,13445
Normal,0,0,0,0,1,0,0,0,0,16242,0,1,0,0,0,3506
Anomalous,0,0,0,0,1,0,0,0,0,34467,0,1,0,0,1,8334
Anomalous,0,0,0,0,1,0,0,0,0,6559,0,1,0,0,1,8407
Anomalous,1,0,0,0,1,0,0,0,0,38082,1,0,275,6710,1,8600
Normal,1,0,0,0,1,0,0,0,0,22578,1,0,264,227,0,8244
Anomalous,1,0,0,0,1,0,0,0,0,43617,1,0,217,7420,1,10948
Normal,0,0,0,0,1,0,0,0,0,17579,0,1,0,0,0,8507
